doctor,doctor_type,name,text
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Padmanabhan R., verified patient",Went for a followup after a suggested MRI was done. Prior treatment from Dr Mohrmann seems to have cured my issues. Excellent practise.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Padmanabhan R., verified patient","Very short wait used doing the paperwork. Very professional environment, friendly and competent staff, and all the equipment needed to make a diagnosis and start treatment. Dr. Mohrmann was quick to identify and treat the issues I had, and his support staff took care of the rest."
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","John P., verified patient",he addressed  the issues
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Jennifer A., verified patient",Amazing!!!
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Linda M., verified patient",Dr. Mohrmann and staff was very attentive and courteous. They answered all of my questions and delivered the best treatment. I highly recommend him.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Samantha Z., verified patient",office staff is extremely helpful and attentive. I've had bilateral carpal and cubital tunnel and I've been getting a great treatment plan with medical equipment and occupational therapy.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Nykeba C., verified patient",Amazing treatment from Dr. Mohrmann. He was very kind and knowledgeable. 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Mayer G., verified patient",Excellent Doctor 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Celeste G., verified patient",Everything was great and professional but have been requesting materials / exercises for 2 weeks and cant get anyone on call or call back.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,The entire staff was very friendly and welcoming.  I felt very comfortable and confident in that they will be able to fix my injury.  The x-rays and diagnosis were very quick and to the point.  I have to undergo surgery so this is the extent of my current experience.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Jesse S., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Emily M., verified patient","While Dr. Mohrmann is a bit clinical in tone, he's very clear and was incredibly knowledgable.  He explained in perfectly confident detail what was going on with my hand (I had a slightly torn tendon).  "
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Paul J., verified patient",Excellent service. Same day appointment. No hassle and courteous. Professional and great bedside manner.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Darryl P., verified patient","The staff was warm and receptive, very helpful. Everything was exceptional. "
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Karina U., verified patient",I have been a patient of Dr. Mohrmann for a while now and I would highly recommend him.  
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Olamide N., verified patient",The visit was informative and friendly. He didn't seem rushed to leave and heard all of my concerns. Went above and beyond. Exactly what I want from a doctor visit and I'll be returning!
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","John S., verified patient",He was very dismissive  and told me physical therapy was the only way I can go no cure just do physical therapy
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Michele T., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,I think that Highline orthopedics is certainly competent but the problem is they don't spend enough time with each patient. The schedule is approximately 10 minutes per patient and that sometimes does not leave enough time with the doctor
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Alexandra L., verified patient",Awful bedside manner. Couldn't have made less of an effort. Seemed put out that he had to see a patient. Then walked in on me changing... no knock. Very dismissive and didn't explain findings of ultrasound work. 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Kevin D., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Michael B., verified patient",Very courteous and knowledgeable.  Fixed me up right away!  Thank you Dr. Mohrmann!
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Karsten C., verified patient",Dr Mohrmann saw my son right away and had a great bedside manner with both of us.  They quickly X-rayed my son's ankle and diagnosed his fracture.  We received all of this plus crutches and a very comfortable boot within 25 minutes. A pleasant experience all around.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Dong Eun S., verified patient","I was a little worried after reading some negative reviews, but he was great in every possible way during my visit. I'd definitely recommend him!"
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Sasitorn I., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,"Very professional, answered all my questions."
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Woo Young K., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Harvey C., verified patient",Excellent 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Ashley D., verified patient","Dr. Mohrmann is always prompt, pleasant, and knowledgeable. Highly recommend."
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Aasim S., verified patient","Dr. Mohrmann was very nice, efficient, and helpful. He made me feel comfortable and gave excellent care. Would recommend."
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Rachellle N., verified patient",Amazing he treated my pained offered OT and explain my pain .. I give him 10 stars 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Mercedes C., verified patient","Amazing! Great team. I arrived early and was seen in a very timely matter. Began treatment right away, with my follow up appointment already set. Looking forward to going back and getting to the root of my problem!  Very satifised. "
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Mayer G., verified patient",Dr. Mohrmann is a great doctor and all his staff are lovely people.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Stacie C., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Yang X., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Kimberly K., verified patient",He was excellent.  Would recommend anyone who needs an ortho to see him.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","David P., verified patient",He was great and helpful. 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Ross G., verified patient",Very quick and responsive! Everyone I met with was very helpful and friendly.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Joan D., verified patient",Dr. Mohrmann and his staff were wonderful!
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","J P, verified patient",Very pleasant doctor & staff. 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Patrick I., verified patient","Had the benefit of an on-premises x-ray diagnosis that confirmed the latest condition of a wrist injury that had been in a cast for a month resulting in a conservative PT approach. Have been making good progress with the doctor's treatment approach.




"
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Tara A., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Lara W., verified patient","Fast and efficient.  This was the 4th doctor I had seen since my wrist was broken and this doctor did not make me feel paranoid about not having surgery.
"
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Susan Y., verified patient","It was a great experience. I went in with a broken finger. He answered all of my questions and concerns, explained the break to me, and had me fitted immediately with a splint and it's already starting to feel better than before. So, all round a great experience."
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Samantha B., verified patient",I have seen him twice now for two different accidents and he is extremely knowledgeable. He did a surgery on my thumb 2 years ago and when I recently injured my finger I looked him up again because I know he is the best 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Christopher C., verified patient","I was seen by the receptionist upon arrival and was called into the room quickly then seen by the doctor almost immediately.  I was actually out of the office within a half an hour and that was with removing my cast and X-rays.
Always professional! "
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Padmanabhan R., verified patient",Went for a followup after a suggested MRI was done. Prior treatment from Dr Mohrmann seems to have cured my issues. Excellent practise.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Padmanabhan R., verified patient","Very short wait used doing the paperwork. Very professional environment, friendly and competent staff, and all the equipment needed to make a diagnosis and start treatment. Dr. Mohrmann was quick to identify and treat the issues I had, and his support staff took care of the rest."
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","John P., verified patient",he addressed  the issues
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Jennifer A., verified patient",Amazing!!!
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Linda M., verified patient",Dr. Mohrmann and staff was very attentive and courteous. They answered all of my questions and delivered the best treatment. I highly recommend him.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Samantha Z., verified patient",office staff is extremely helpful and attentive. I've had bilateral carpal and cubital tunnel and I've been getting a great treatment plan with medical equipment and occupational therapy.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Nykeba C., verified patient",Amazing treatment from Dr. Mohrmann. He was very kind and knowledgeable. 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Mayer G., verified patient",Excellent Doctor 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Celeste G., verified patient",Everything was great and professional but have been requesting materials / exercises for 2 weeks and cant get anyone on call or call back.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,The entire staff was very friendly and welcoming.  I felt very comfortable and confident in that they will be able to fix my injury.  The x-rays and diagnosis were very quick and to the point.  I have to undergo surgery so this is the extent of my current experience.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Jesse S., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Emily M., verified patient","While Dr. Mohrmann is a bit clinical in tone, he's very clear and was incredibly knowledgable.  He explained in perfectly confident detail what was going on with my hand (I had a slightly torn tendon).  "
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Paul J., verified patient",Excellent service. Same day appointment. No hassle and courteous. Professional and great bedside manner.
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Darryl P., verified patient","The staff was warm and receptive, very helpful. Everything was exceptional. "
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Karina U., verified patient",I have been a patient of Dr. Mohrmann for a while now and I would highly recommend him.  
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Olamide N., verified patient",The visit was informative and friendly. He didn't seem rushed to leave and heard all of my concerns. Went above and beyond. Exactly what I want from a doctor visit and I'll be returning!
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","John S., verified patient",He was very dismissive  and told me physical therapy was the only way I can go no cure just do physical therapy
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Michele T., verified patient",
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon",Initials hidden,I think that Highline orthopedics is certainly competent but the problem is they don't spend enough time with each patient. The schedule is approximately 10 minutes per patient and that sometimes does not leave enough time with the doctor
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Alexandra L., verified patient",Awful bedside manner. Couldn't have made less of an effort. Seemed put out that he had to see a patient. Then walked in on me changing... no knock. Very dismissive and didn't explain findings of ultrasound work. 
"Dr. Mark Mohrmann, MD","Hand Surgeon, Orthopedic Surgeon","Kevin D., verified patient",
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Amalia R., verified patient",The staff and Doctor Khan were very friendly and helpful. I am happy to find my primary Doctor! 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Virginia S., verified patient","Great doctor, was in and out under 30 minutes. She genuinely cares about her patients and will do what she can to help you in anyway possible! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Miriam J., verified patient",She unprofessional and very vague about treatment. Would not recommend at all.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Michelle V., verified patient","I was not seen at the time I made my appointment. I was told 3 times the doctor will see me in 2 mins  and didn't happen until 50 mins later. Don't think i'll be returning.

"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Champagne M., verified patient",very friendly and helpful! I will definitely add her as my primary care providor
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Erin W., verified patient","I love that I found Dr. Khan, she's very informative and shows genuine concern and resolve with patients and their needs. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Andrew R., verified patient","Excellent service, professional analysis, and speedy process."
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Nicholas I., verified patient",Nothing better than a knowledgeable professional who listens to and works with you to solve whatever problems you are having. That may sound simple but it can be hard to find and Dr. Khan is all those good things and more.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Hanka K., verified patient",Staff was very friendly and Dr. Khan was very approachable. Super easy to ask questions and she was very clear on her answers. Definitely would recommend!
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,Dr. Khan and the other staff are very nice and accommodating.  Dr. Khan is very attentive and addresses anything you have concerns about.  Overall it was a great visit!
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Teresa C., verified patient","Great Dr! Was very attentive and listened to all my questions, helped me lots!"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Alexandria V., verified patient",Her staff was professional and courteous.  Dr. Khan is personable and very knowledgeable.  Definitely happy that I found her through ZocDoc.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Jayanth R., verified patient","Excellent appointment. I felt listened to, got through solutions, and enjoyed meeting Dr Khan. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,Very rushed. Unprofessional office with poorly trained staff. Do not recommend!!!
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,"The doctor was very nice and knowledgeable, she explained everything I was asking about in great detail and was a very comforting presence. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Crystal L., verified patient","Amazing visit .. Dr Khan was attentive, personalable and attentive ! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","James M., verified patient","Dr. Khan and her staff were very prompt and professional. The appointment was easy to make, and I was in to see the doctor in a very reasonable amount of time. Surprised this office is as available as it is!"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Theresa P., verified patient",She’s very thorough and excellent bedside manner 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,She was very kind and helpful. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Mary Kate M., verified patient",She’s knowledgeable and pleasant ! Will see her for my next annual 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,"Dr Khan was professional, very quick to diagnose and also ran all the subsequent blood tests. She gave us the feeling of confidence and her office is a well run ship. 
As a side note her sense of humor also lightened the mood. We recommend. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Mary T., verified patient",
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Adriana S., verified patient","Very nice! When you walk off the elevator it’s the door to you right (not the most clear as the lobby doesn’t look like a usua doctor office). 

Everyone was attentive and accommodating. They didn’t make me feel rushed and I felt comfortably right away! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Tikia B., verified patient","My visit was awesome! Dr.Khan was the best, she is now my new PCP and I'm excited to have such an down to earth person ....the office is nice and clean...right on 8th ave ans 37th street"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Diana G., verified patient",Wonderful and personable! Would recommend to all my friends 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Joseph K., verified patient",Very friendly and helpful. Was seen on time and any concerns were answered.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Tammy R., verified patient",It a very good one 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Pearl P., verified patient",Dr. Khan provides stellar patient care. Her front desk staff are personable and pleasant. I know. So rare.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Erin W., verified patient","I loved my experience with this doctor. She was very thorough, personable, and informative. Not to mention the front desk personnel, who were very pleasant. I will definitely return for follow-up visits with this doctor!"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Caitlyn R., verified patient","straight to the point
extremely sweet
respectful
made me feel super comfortable "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Eric F., verified patient","Came for a pre travel checkup, was very helpful in getting me the necessary shots and prescriptions. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Nathaniel L., verified patient",Dr. Khan is a great Dr.  Focused on listening and offering her professional guidance. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Gonzalo R., verified patient",She told my insurance would cover the visit and it was not the case.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Carly M., verified patient",Was not impressed. She spoke at me with no consideration. She answered her personal cell phone during my appointment. Will not be going back. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Jacqueline S., verified patient",
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,"Very nice :)
"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,Dr. Khan was very nice and made sure I didn't leave without getting all of my concerns addressed and questions answered.  Wait time was extremely short and her staff was very friendly. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,"She is very nice and patient, and so are the other staff. It was my first visiting this clinic. Didn’t wait too long. Overall very good impression."
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Heather R., verified patient","Dr Khan is an amazing doctor. She made me feel comfortable and has a great bedside manner. I plan to recommend her to all my friends.

Thank you! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Samantha Q., verified patient","Lovely woman, extremely helpful and knowledgable. Her staff was very pleasant and professional."
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Matt H., verified patient",I have had the best medical experience with Dr. Khan. She spends time with me and listens to my concerns. I have already recommended her to my staff at work and will continue to do so. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Misti G., verified patient","Dr. Kahn is in tune. She listens and is very thorough. Her office is really a 1 stop shop. Bloodwork,  ultrasounds,  cat scans, x-rays.  Both a PCP and an urgent care facility. The front desk is on the ball too.  They really go the step above. Thank you! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Sarah L M., verified patient",She was absolutely wonderful. Extremely caring and observant and very professional. The only complaint was the wait—which they hurried past once telling them I? had to return to the office soon they made sure I? was seen pronto. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Elyse M., verified patient","Fast, easy and helpful"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Nicole D., verified patient",I love this place - absolutely recommend it
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Lori D., verified patient","Dr. Khan, as well as her entire staff, were courteous, professional, and friendly. The appointment was straight to the point but still maintained a personal feel to it. I would highly recommend Dr. Khan to anyone."
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Jennesie D., verified patient",
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Amalia R., verified patient",The staff and Doctor Khan were very friendly and helpful. I am happy to find my primary Doctor! 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Virginia S., verified patient","Great doctor, was in and out under 30 minutes. She genuinely cares about her patients and will do what she can to help you in anyway possible! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Miriam J., verified patient",She unprofessional and very vague about treatment. Would not recommend at all.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Michelle V., verified patient","I was not seen at the time I made my appointment. I was told 3 times the doctor will see me in 2 mins  and didn't happen until 50 mins later. Don't think i'll be returning.

"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Champagne M., verified patient",very friendly and helpful! I will definitely add her as my primary care providor
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Erin W., verified patient","I love that I found Dr. Khan, she's very informative and shows genuine concern and resolve with patients and their needs. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Andrew R., verified patient","Excellent service, professional analysis, and speedy process."
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Hanka K., verified patient",Staff was very friendly and Dr. Khan was very approachable. Super easy to ask questions and she was very clear on her answers. Definitely would recommend!
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Nicholas I., verified patient",Nothing better than a knowledgeable professional who listens to and works with you to solve whatever problems you are having. That may sound simple but it can be hard to find and Dr. Khan is all those good things and more.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,Dr. Khan and the other staff are very nice and accommodating.  Dr. Khan is very attentive and addresses anything you have concerns about.  Overall it was a great visit!
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Teresa C., verified patient","Great Dr! Was very attentive and listened to all my questions, helped me lots!"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Alexandria V., verified patient",Her staff was professional and courteous.  Dr. Khan is personable and very knowledgeable.  Definitely happy that I found her through ZocDoc.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Jayanth R., verified patient","Excellent appointment. I felt listened to, got through solutions, and enjoyed meeting Dr Khan. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,Very rushed. Unprofessional office with poorly trained staff. Do not recommend!!!
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,"The doctor was very nice and knowledgeable, she explained everything I was asking about in great detail and was a very comforting presence. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Crystal L., verified patient","Amazing visit .. Dr Khan was attentive, personalable and attentive ! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","James M., verified patient","Dr. Khan and her staff were very prompt and professional. The appointment was easy to make, and I was in to see the doctor in a very reasonable amount of time. Surprised this office is as available as it is!"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Theresa P., verified patient",She’s very thorough and excellent bedside manner 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,She was very kind and helpful. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Mary Kate M., verified patient",She’s knowledgeable and pleasant ! Will see her for my next annual 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,"Dr Khan was professional, very quick to diagnose and also ran all the subsequent blood tests. She gave us the feeling of confidence and her office is a well run ship. 
As a side note her sense of humor also lightened the mood. We recommend. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Mary T., verified patient",
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Adriana S., verified patient","Very nice! When you walk off the elevator it’s the door to you right (not the most clear as the lobby doesn’t look like a usua doctor office). 

Everyone was attentive and accommodating. They didn’t make me feel rushed and I felt comfortably right away! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Diana G., verified patient",Wonderful and personable! Would recommend to all my friends 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Tikia B., verified patient","My visit was awesome! Dr.Khan was the best, she is now my new PCP and I'm excited to have such an down to earth person ....the office is nice and clean...right on 8th ave ans 37th street"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Joseph K., verified patient",Very friendly and helpful. Was seen on time and any concerns were answered.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Tammy R., verified patient",It a very good one 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Pearl P., verified patient",Dr. Khan provides stellar patient care. Her front desk staff are personable and pleasant. I know. So rare.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Caitlyn R., verified patient","straight to the point
extremely sweet
respectful
made me feel super comfortable "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Erin W., verified patient","I loved my experience with this doctor. She was very thorough, personable, and informative. Not to mention the front desk personnel, who were very pleasant. I will definitely return for follow-up visits with this doctor!"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Eric F., verified patient","Came for a pre travel checkup, was very helpful in getting me the necessary shots and prescriptions. "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Gonzalo R., verified patient",She told my insurance would cover the visit and it was not the case.
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Nathaniel L., verified patient",Dr. Khan is a great Dr.  Focused on listening and offering her professional guidance. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Carly M., verified patient",Was not impressed. She spoke at me with no consideration. She answered her personal cell phone during my appointment. Will not be going back. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Jacqueline S., verified patient",
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,"Very nice :)
"
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,Dr. Khan was very nice and made sure I didn't leave without getting all of my concerns addressed and questions answered.  Wait time was extremely short and her staff was very friendly. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor",Initials hidden,"She is very nice and patient, and so are the other staff. It was my first visiting this clinic. Didn’t wait too long. Overall very good impression."
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Heather R., verified patient","Dr Khan is an amazing doctor. She made me feel comfortable and has a great bedside manner. I plan to recommend her to all my friends.

Thank you! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Samantha Q., verified patient","Lovely woman, extremely helpful and knowledgable. Her staff was very pleasant and professional."
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Matt H., verified patient",I have had the best medical experience with Dr. Khan. She spends time with me and listens to my concerns. I have already recommended her to my staff at work and will continue to do so. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Misti G., verified patient","Dr. Kahn is in tune. She listens and is very thorough. Her office is really a 1 stop shop. Bloodwork,  ultrasounds,  cat scans, x-rays.  Both a PCP and an urgent care facility. The front desk is on the ball too.  They really go the step above. Thank you! "
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Sarah L M., verified patient",She was absolutely wonderful. Extremely caring and observant and very professional. The only complaint was the wait—which they hurried past once telling them I? had to return to the office soon they made sure I? was seen pronto. 
"Dr. Faika Khan, DO","Family Physician, Primary Care Doctor","Nicole D., verified patient",I love this place - absolutely recommend it
