doctor,doctor_type,name,text
"Dr. Richard Katz, MD",Radiologist,"Casimir M., verified patient",
"Dr. Richard Katz, MD",Radiologist,Initials hidden,
"Dr. Richard Katz, MD",Radiologist,Initials hidden,
"Dr. Richard Katz, MD",Radiologist,"Linwood B., verified patient",
"Dr. Richard Katz, MD",Radiologist,Initials hidden,
"Dr. Richard Katz, MD",Radiologist,"Natalie M., verified patient",
"Dr. Richard Katz, MD",Radiologist,"Annmarie M., verified patient",
"Dr. Richard Katz, MD",Radiologist,"Sam C., verified patient",
"Dr. Mark Pinals, MD",Radiologist,Initials hidden,
"Dr. Mark Pinals, MD",Radiologist,"Laconya R., verified patient",
"Dr. Mark Pinals, MD",Radiologist,Initials hidden,
"Dr. Mark Pinals, MD",Radiologist,Initials hidden,
"Dr. Mark Pinals, MD",Radiologist,Initials hidden,
"Dr. Mark Pinals, MD",Radiologist,Initials hidden,
"Dr. Mark Pinals, MD",Radiologist,Initials hidden,
"Dr. Mark Pinals, MD",Radiologist,Initials hidden,
"Dr. Mark Pinals, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,"Mary B., verified patient","Wonderful staff, caring and thoughtful providers. Will seek out this specific office if these scans are needed in the future! ????"
"Dr. Timothy Deyer, MD",Radiologist,"Michael M., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Adam S., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Marie S., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Carrie I., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Elizabeth M., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Naa Adjeley K., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Maureen S., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,"Oren K., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Noriko O., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Stacey W., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,"Brenda G., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Brenda G., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Ann K., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Angelica N., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Takisha R., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,"Shomeiko I., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Andre J., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,"Kenny K., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Matthew G., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Andrea C., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,"Tatiana D., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,"Kimberly W., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Dr. Timothy Deyer, MD",Radiologist,"Carlos S., verified patient",
"Dr. Timothy Deyer, MD",Radiologist,Initials hidden,
"Melina Francoeur, NP","Pediatric Nurse Practitioner, Nurse Practitioner","Melissa C., verified patient",By far one of the best nirse practioners to have treated my son. I relate to her blunt attitude. Very straight forward i would recommend her any day
"Melina Francoeur, NP","Pediatric Nurse Practitioner, Nurse Practitioner","Toniqua W., verified patient",It was a bit long but no complaints considering me and my child were treated so well.  The play area for children isnreally nice as well.  The receptionist was extremely helpful. 5 stars
"Melina Francoeur, NP","Pediatric Nurse Practitioner, Nurse Practitioner","Davun D., verified patient","She is very  intensive , her room is welcoming. She make she she takes here time with the child and parent, very knowledgeable of new things and I Highly  recommend any child and parent to come see her. "
"Melina Francoeur, NP","Pediatric Nurse Practitioner, Nurse Practitioner","Kamya J., verified patient",
"Melina Francoeur, NP","Pediatric Nurse Practitioner, Nurse Practitioner","Tedrina J., verified patient",
"Melina Francoeur, NP","Pediatric Nurse Practitioner, Nurse Practitioner","AS, verified patient",Great.
"Melina Francoeur, NP","Pediatric Nurse Practitioner, Nurse Practitioner","DR, verified patient",I think she was very professional. Charming and very nice to the kids. 
"Melina Francoeur, NP","Pediatric Nurse Practitioner, Nurse Practitioner","Miriam M., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,"She’s a great spirit. She doesn’t beat around the bush, she gets straight to the point. It was my first time seeing her and I will continue to see her. "
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Aurelio S., verified patient",Excellent staff dr owesi was professional she Became my PCP after this visit. Recommend!!!!
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Aliza W., verified patient",Great fun smart witty caring and knowledgeable. 
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Cecilia A., verified patient",Dr Owens was a great pleasure and very positive in finding out what is going on with me
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Jillian O., verified patient","I am so happy with Dr. Oweis!! She is very nice and extremely patient. She took a lot of time to explain everything. I felt so welcome, practice is very clean and staff is super friendly! I recommend to all! Will be returning for future appointments. 
"
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Jake P., verified patient","I LOVED Dr. Oweis. She is knowledgeable, cares about her patients and is super fun & respectful!"
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,This visit was a mess from start to finish.
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Michael C., verified patient",Everyone in the office was very professional and pleasant - great overall experience. 
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Gary O., verified patient",One of the best doctors I have ever been to. Extremely professional and knowledgeable.
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Anny C., verified patient","Amazing personality,  very understanding and straight-forward. Makes visits very comfortable and natural. "
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Rabih C., verified patient",I rescheduled this appointment for next week
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Evan R., verified patient","Will never go back to this office, which is the first office to ask me to store my cc info, after having been to many other doctors in my life.... stay away. "
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Stephanie S., verified patient",She was great! Very personable! Will be going back for my next visit is 
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,"Quirky doc seeming distracted and overwhelmed. Very informal interaction, long wait"
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Brittany P., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Anna R., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Gabriel L., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Cali Y., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Elizabeth L., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Valerie C., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Lekha G., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Ashley M., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Marcus T., verified patient",The doctor was great. The rest of the staff was absolutely clueless as to how to manage a medical center. 
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Very professional. Highly reccomend!
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Walter L., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Russell M., verified patient",Good doctor- good bedside manner. Convenient clinic
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Great doctor! Listened patiently to my general health concerns and was very helpful in searching for a diagnosis.
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Charles C., verified patient","Thorough, Great bedside manner. Timely. Awesome. "
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Erik was excellent.  Impressively knowledgeable and he listens well.  Long wait to see him though (probably not his fault) and another long long wait to get a blood test (definitely not his fault).
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,"Dr. Schmidt was professional, knowledgeable and caring. He was thorough and provided various feedback regarding concerns. Very nice and competent. High recommended. "
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Jenny L., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Frank R., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Tatianna M., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Marcus T., verified patient",The doctor was great. The rest of the staff was absolutely clueless as to how to manage a medical center. 
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Very professional. Highly reccomend!
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Walter L., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Russell M., verified patient",Good doctor- good bedside manner. Convenient clinic
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Great doctor! Listened patiently to my general health concerns and was very helpful in searching for a diagnosis.
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Charles C., verified patient","Thorough, Great bedside manner. Timely. Awesome. "
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Erik was excellent.  Impressively knowledgeable and he listens well.  Long wait to see him though (probably not his fault) and another long long wait to get a blood test (definitely not his fault).
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,"Dr. Schmidt was professional, knowledgeable and caring. He was thorough and provided various feedback regarding concerns. Very nice and competent. High recommended. "
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Jenny L., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Frank R., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Tatianna M., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,"She’s a great spirit. She doesn’t beat around the bush, she gets straight to the point. It was my first time seeing her and I will continue to see her. "
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Aurelio S., verified patient",Excellent staff dr owesi was professional she Became my PCP after this visit. Recommend!!!!
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Aliza W., verified patient",Great fun smart witty caring and knowledgeable. 
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Cecilia A., verified patient",Dr Owens was a great pleasure and very positive in finding out what is going on with me
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Jillian O., verified patient","I am so happy with Dr. Oweis!! She is very nice and extremely patient. She took a lot of time to explain everything. I felt so welcome, practice is very clean and staff is super friendly! I recommend to all! Will be returning for future appointments. 
"
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Jake P., verified patient","I LOVED Dr. Oweis. She is knowledgeable, cares about her patients and is super fun & respectful!"
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,This visit was a mess from start to finish.
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Michael C., verified patient",Everyone in the office was very professional and pleasant - great overall experience. 
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Gary O., verified patient",One of the best doctors I have ever been to. Extremely professional and knowledgeable.
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Anny C., verified patient","Amazing personality,  very understanding and straight-forward. Makes visits very comfortable and natural. "
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Rabih C., verified patient",I rescheduled this appointment for next week
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Evan R., verified patient","Will never go back to this office, which is the first office to ask me to store my cc info, after having been to many other doctors in my life.... stay away. "
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Stephanie S., verified patient",She was great! Very personable! Will be going back for my next visit is 
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,"Quirky doc seeming distracted and overwhelmed. Very informal interaction, long wait"
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Brittany P., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Anna R., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Gabriel L., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Cali Y., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Elizabeth L., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Valerie C., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Lekha G., verified patient",
"Dr. Julia Oweis, MD","Internist, Primary Care Doctor","Ashley M., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Marcus T., verified patient",The doctor was great. The rest of the staff was absolutely clueless as to how to manage a medical center. 
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Very professional. Highly reccomend!
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Walter L., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Russell M., verified patient",Good doctor- good bedside manner. Convenient clinic
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Great doctor! Listened patiently to my general health concerns and was very helpful in searching for a diagnosis.
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Charles C., verified patient","Thorough, Great bedside manner. Timely. Awesome. "
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Erik was excellent.  Impressively knowledgeable and he listens well.  Long wait to see him though (probably not his fault) and another long long wait to get a blood test (definitely not his fault).
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,"Dr. Schmidt was professional, knowledgeable and caring. He was thorough and provided various feedback regarding concerns. Very nice and competent. High recommended. "
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Jenny L., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Frank R., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Tatianna M., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Nyree H., verified patient","Excellent doctor. Very knowledgeable and caring. Recommendations from the beginning. Great listener and most importantly, my daughter was very comfortable with her. "
"Dr. Taisha Benjamin, MD",Pediatrician,"Marcia L., verified patient",The best pediatrician ever. 
"Dr. Taisha Benjamin, MD",Pediatrician,"Quinn B., verified patient",Very warm and welcoming. Explained what she was doing  and was thorough. Very happy to have found her
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,"She is very professional, time conscious.  And thorough."
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,"Excellent bedside manner. Interacted well with myself and daughter, with multiple opportunities given for questions.  "
"Dr. Taisha Benjamin, MD",Pediatrician,"Simone L., verified patient",Dr Benjamin is the best. She is wonderful with kids
"Dr. Taisha Benjamin, MD",Pediatrician,"Ayinde S., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Silas H., verified patient",Great doctor  she explained everything thoroughly as a first time mom. I am glad to have a comforting doctor who meets my child's needs. Would definitely recommend her 
"Dr. Taisha Benjamin, MD",Pediatrician,"Paris H., verified patient","I love her. She is great and Loving l. Perfect doctor for Paris, will never change her."
"Dr. Taisha Benjamin, MD",Pediatrician,"Alencia D., verified patient",This is by far the best pediatrician I have even taken my children to. She is knowledgeable and recommended referrals that other pediatricians have never done before. She is very professional!
"Dr. Taisha Benjamin, MD",Pediatrician,"Josiah B., verified patient","Dr.Benjamin is a very good doctor.She is very thorough and patient.My son likes her as well.However i felt the last visit was very rushed, maybe due to the holiday the next day. "
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,Very nice lady.
"Dr. Taisha Benjamin, MD",Pediatrician,"Shannon M., verified patient",Felt comfortable was quick fast and easy 
"Dr. Taisha Benjamin, MD",Pediatrician,"Justice S., verified patient","I love the fact that we were basically seen right away! I love her bedside manner, She explained everything with me and my 16 year old son. What to expect and what to not expect."
"Dr. Taisha Benjamin, MD",Pediatrician,"Messiah B., verified patient",Awesome 
"Dr. Taisha Benjamin, MD",Pediatrician,"Ahron G., verified patient","Dr. Benjamin is excellent, wonderful bedside manner, knowledgeable and kind!"
"Dr. Taisha Benjamin, MD",Pediatrician,"Robert B., verified patient",she is an amazing pediatrician. smart. kind. compassionate. thorough and simply brilliant in her vision for creating a community  based full service comprehensive pediatric practice. what more can you say? amazing....
"Dr. Taisha Benjamin, MD",Pediatrician,"Messiah B., verified patient",She's the best very knowledgeable and just overall great when it comes to my son 
"Dr. Taisha Benjamin, MD",Pediatrician,"Jianna M., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Aïda B., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Josiah B., verified patient",I think she was nice and very professional and my son was very comfortable and and at ease with her.This was our first visit with her.
"Dr. Taisha Benjamin, MD",Pediatrician,"Esmeralda T., verified patient",She is a wonderful doctor. From the time i saw her until i left her office she explain detail by detail wat is good for my child. She made me n my child feel comfortable.
"Dr. Taisha Benjamin, MD",Pediatrician,"Messiah B., verified patient",I love doctor Benjamin she makes sure she take initiative to answer all your questions and concerns she built a great realationship with my son and knows how to solve any problem we have...excellent doctor 
"Dr. Taisha Benjamin, MD",Pediatrician,"Isaac Y., verified patient",I was very pleased. I'm a first time mom and I had lots of questions. She was kind and patient and very personable. My visit was awesome!
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,This was our first visit and Dr Benjamin was really nice along with her staff and the overall office experience was a great one.
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,Personable and helpful Dr.
"Dr. Taisha Benjamin, MD",Pediatrician,"Noah F., verified patient","Amazing Doctor , My son loves Dr.Benjamin"
"Dr. Taisha Benjamin, MD",Pediatrician,"Christine M., verified patient","Great listener, down to earth and managed to maintain a positive vibe inspite of my anxiety "
"Dr. Taisha Benjamin, MD",Pediatrician,"Dionne R., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"J T., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,
"Dr. Taisha Benjamin, MD",Pediatrician,"Marjorie A., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Ciera M., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Devonte J., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Amoya B., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Brandy A., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Imani L., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Ciera M., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Benjamin F., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,
"Dr. Taisha Benjamin, MD",Pediatrician,"Nadege T., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,
"Dr. Taisha Benjamin, MD",Pediatrician,"Zoey J., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,"Ayinde S., verified patient",
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,
"Dr. Taisha Benjamin, MD",Pediatrician,Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Marcus T., verified patient",The doctor was great. The rest of the staff was absolutely clueless as to how to manage a medical center. 
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Very professional. Highly reccomend!
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Walter L., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Russell M., verified patient",Good doctor- good bedside manner. Convenient clinic
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Great doctor! Listened patiently to my general health concerns and was very helpful in searching for a diagnosis.
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Charles C., verified patient","Thorough, Great bedside manner. Timely. Awesome. "
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,Erik was excellent.  Impressively knowledgeable and he listens well.  Long wait to see him though (probably not his fault) and another long long wait to get a blood test (definitely not his fault).
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,"Dr. Schmidt was professional, knowledgeable and caring. He was thorough and provided various feedback regarding concerns. Very nice and competent. High recommended. "
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Jenny L., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor",Initials hidden,
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Frank R., verified patient",
"Dr. Jens Erik Harboe-Schmidt, MD","Internist, Primary Care Doctor","Tatianna M., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Joseph O., verified patient",Staff is very nice... office needs a make over. 
"Dr. Babrak Carvan, MD",Pediatrician,"Mark M., verified patient",Looks scary but the staff is professional. If you prefer nice looking places you shouldn't go here.
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,"I should have headed the warning of the other reviews here on zocdoc. The doctor was perfectly nice and relaxed, but the facility was in utter ruins. I don't think I could return there with my newborns. I mean it was dirtier than the subway. Yuck. "
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,"I wish the office wasn't so dirty and beat up. The people were kind, but giving your child shots in a building covered in dirt isn't comforting. "
"Dr. Babrak Carvan, MD",Pediatrician,"Caitlyn B., verified patient",He has been my kid Pediatrican for a few years now and now my new born. He's great respectable guy 
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,"The facade and clinic definitely have some aesthetic challenges. But if you can get beyond the appearance, Dr. Carvan and the staff are great!"
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,THEY DO NOT ACCEPT CREDIT OR DEBIT CARDS for copays. This is very inconvenient.
"Dr. Babrak Carvan, MD",Pediatrician,"Maria M., verified patient","The docftor was very nice and good listner. Eventhought my daugter cried a lot because of the shots, I definetly recommend him."
"Dr. Babrak Carvan, MD",Pediatrician,"Arnau S., verified patient",Excelents 
"Dr. Babrak Carvan, MD",Pediatrician,"Dana H., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,
"Dr. Babrak Carvan, MD",Pediatrician,"Tatiana N., verified patient","Very professional, calm and gentle with my newborn baby.
Great experience!
Thank you, Doctor. "
"Dr. Babrak Carvan, MD",Pediatrician,"Ivoriam R., verified patient",Hes veey professional listens to everything you have to say and advices the best treatment he sees fit
"Dr. Babrak Carvan, MD",Pediatrician,"Christine V., verified patient","Very good doctor! Very good with examining not just going by what ""meets the eye."" Feel like I can trust his judgement with my daughter. He will be our primary doctor for a while!"
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,Informative and friendly. Pity he was running a little late but it was a comfortable wait. Nice helpful staff. 
"Dr. Babrak Carvan, MD",Pediatrician,"Edwin G., verified patient",Great Doctor And Great staff
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,Very good and caring doctor; helpful and friendly office assistants and nurses.
"Dr. Babrak Carvan, MD",Pediatrician,"Omoa C., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,
"Dr. Babrak Carvan, MD",Pediatrician,"Kirby R., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Cairo H., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Matthew O., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Joseph O., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Joseph O., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Amber P., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,
"Dr. Babrak Carvan, MD",Pediatrician,"Fabian J., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Matthew D., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,
"Dr. Babrak Carvan, MD",Pediatrician,"Gail G., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Andrew  W., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,"Quadasia W., verified patient",
"Dr. Babrak Carvan, MD",Pediatrician,Initials hidden,
"Dr. Aurora Bairan, MD","Pediatrician, Primary Care Doctor",Initials hidden,"It was very difficult working with this Doctor, getting in contact with the office to have documents sent to the hospital took WEEKS! It was like no one was answering the phone and no one wanted to help. I will not return. "
"Dr. Aurora Bairan, MD","Pediatrician, Primary Care Doctor",Initials hidden,
"Dr. Aurora Bairan, MD","Pediatrician, Primary Care Doctor","Lucinda D., verified patient","Great doctor, very knowledgeable."
"Dr. Aurora Bairan, MD","Pediatrician, Primary Care Doctor",Initials hidden,They charged for picking up the exam result in person.
"Dr. Aurora Bairan, MD","Pediatrician, Primary Care Doctor",Initials hidden,
"Dr. Aurora Bairan, MD","Pediatrician, Primary Care Doctor",Initials hidden,
